trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear
7458,12,12,0,5839.2198,21511.0992,266,28,0.775098,7,2
7459,16,16,0,4380.0139,18045.0693,117,36,4.174575,7,2
7460,10,10,0,3336.4353,12032.1767,147,26,0.639299,7,2
7461,12,12,0,4038.1705,14830.8526,169,29,0.829734,7,2
7462,16,16,0,3879.1474,14015.7368,167,31,2.557695,7,2
7463,11,11,0,3686.3341,13836.6704,145,27,0.774171,7,2
7464,15,15,0,3850.5377,14532.6887,145,30,1.873700,7,2
7465,12,12,0,2628.2695,8711.3474,138,21,0.555547,5,2
7466,11,11,0,3707.9323,13779.6615,150,26,0.648949,7,2
7467,13,13,0,3790.7491,14378.7456,143,29,0.761898,6,2
7468,13,13,0,3631.4532,13177.2661,156,31,1.119313,7,2
7469,14,14,0,3761.3635,14766.8176,124,26,1.522148,7,2
7470,11,11,0,4510.6092,15058.0458,259,27,1.240202,7,2
7471,15,15,0,3809.2274,14181.1370,150,29,1.879151,7,2
7472,13,13,0,4085.5067,14852.5335,175,28,0.941054,6,2
7473,16,16,0,4211.7042,15673.5211,167,31,1.839956,7,2
7474,14,14,0,3644.8033,13289.0163,153,27,1.247928,7,2
7475,11,11,0,3117.3991,11751.9955,119,23,0.626763,5,2
7476,11,11,0,3320.3790,11886.8949,148,24,0.736071,7,3
7477,14,14,0,3958.7662,15293.8312,139,30,0.713666,7,2
7478,10,10,0,3633.5237,13572.6183,145,21,0.503515,7,4
7479,12,12,0,3202.5385,11952.6926,126,23,0.598754,6,2
7480,14,14,0,4161.1373,15495.6865,166,28,0.836603,7,2
7481,14,14,0,4178.4502,16202.2510,146,28,2.411291,7,2
7482,11,11,0,3775.6116,14388.0579,141,22,0.548276,7,2
7483,12,12,0,3685.3998,14181.9992,132,22,1.838439,7,2
7484,13,13,0,4030.8374,14824.1872,168,30,0.777207,7,2
7485,15,15,0,3710.8581,13674.2906,151,31,1.511818,7,2
7486,12,12,0,4237.8524,15444.2619,183,35,0.770685,7,3
7487,15,15,0,3520.1553,12390.7763,163,30,1.855954,6,2
7488,12,12,0,3548.1892,12880.9460,153,24,1.448039,7,2
7489,10,10,0,3902.3841,14571.9203,157,24,0.939052,7,2
7490,11,11,0,3864.2912,13856.4562,174,31,0.968884,7,3
7491,16,16,0,4442.9849,17229.9245,153,26,1.267044,7,2
7492,16,16,0,3477.5927,12182.9636,161,27,0.834589,7,2
7493,15,15,0,4066.6270,15128.1351,161,34,3.363460,7,2
7494,15,15,0,4096.1099,14895.5496,174,31,1.431119,7,2
7495,15,15,0,3592.8418,12719.2091,163,30,1.709820,6,2
7496,10,10,0,2909.5941,10077.9706,141,17,0.477906,7,3
7497,15,15,0,4223.8209,16109.1046,155,30,1.342281,7,3
7498,12,12,0,3182.3557,11266.7784,145,23,0.807519,7,2
7499,11,11,0,3968.5607,14792.8035,160,27,3.267426,7,2
7500,15,15,0,3971.1717,14805.8583,157,35,1.941307,7,2
7501,13,13,0,3810.8827,13579.4137,171,23,0.508324,7,2
7502,13,13,0,3450.3707,12681.8534,142,25,2.808127,7,2
7503,14,14,0,4171.0519,15065.2596,181,34,4.392925,7,2
7504,10,10,0,3254.4403,11582.2015,149,24,0.838109,7,2
7505,16,16,0,4328.6705,16828.3526,148,31,2.112739,7,2
7506,11,11,0,4121.0068,14910.0338,181,28,0.805955,7,2
7507,13,13,0,3527.5795,12702.8973,154,24,0.648750,7,2
7508,14,14,0,4674.1051,18225.5253,161,39,4.499365,7,2
7509,15,15,0,4058.5080,15167.5402,159,29,1.626243,7,3
7510,11,11,0,3456.5094,12582.5468,148,20,0.783582,7,3
7511,12,12,0,4977.2524,17881.2618,242,28,2.639467,7,3
7512,11,11,0,3924.1018,14275.5090,170,32,1.347595,7,2
7513,16,16,0,4069.8786,15354.3929,155,28,0.966479,7,2
7514,11,11,0,3486.7676,12893.8378,143,34,1.749410,5,2
7515,13,13,0,3636.0638,13435.3189,148,27,1.331512,7,2
7516,15,15,0,4310.4899,16437.4497,159,30,2.155968,7,2
7517,13,13,0,3574.5868,13357.9338,140,22,2.576269,6,2
7518,13,13,0,3729.5708,13572.8542,159,30,1.101990,7,2
7519,16,16,0,3821.5434,13377.7170,178,30,1.305053,7,2
7520,13,13,0,3706.6048,12818.0238,180,27,1.423300,7,2
7521,16,16,0,3446.4246,11967.1230,163,28,2.311817,7,3
7522,15,15,0,4271.2789,16836.3946,139,29,1.348952,7,2
7523,15,15,0,4293.7451,15578.7255,184,36,1.712555,7,2
7524,10,10,0,3728.3370,13966.6848,148,24,1.373300,7,2
7525,11,11,0,3365.3084,12026.5419,152,25,0.763008,7,2
7526,12,12,0,3847.0637,14330.3184,154,26,0.594912,7,3
7527,13,13,0,4885.3281,19131.6407,166,27,2.485974,7,3
7528,12,12,0,4019.6420,15548.2101,143,29,0.855022,7,2
7529,13,13,0,3490.1623,13235.8114,130,22,0.869079,6,2
7530,16,16,0,3735.4553,13967.2764,144,26,2.022956,7,2
7531,10,10,0,3790.0532,14275.2661,148,20,1.884003,7,2
7532,10,10,0,3576.7090,13093.5451,152,26,0.598072,7,2
7533,13,13,0,3436.4692,12322.3461,151,25,1.082620,7,2
7534,11,11,0,3529.7065,12193.5323,173,30,2.729669,7,2
7535,14,14,0,3812.5957,13547.9784,173,34,2.798714,7,2
7536,12,12,0,4667.9652,17394.8260,189,34,1.857547,7,3
7537,16,16,0,3758.2399,14006.1994,147,30,1.751922,7,2
7538,11,11,0,3852.5288,14382.6440,154,33,1.196635,7,2
7539,13,13,0,3793.0133,14060.0667,154,28,0.747564,7,2
7540,16,16,0,3826.5259,14267.6297,150,30,1.477233,7,2
7541,11,11,0,3562.1109,12860.5544,156,22,0.945849,7,2
7542,15,15,0,3847.6601,14663.3004,141,26,1.014586,7,2
7543,10,10,0,3442.7941,12748.9706,141,23,0.593971,7,3
7544,13,13,0,3742.6997,14358.4986,135,24,1.949091,6,2
7545,10,10,0,2949.7049,10058.5243,149,20,0.446894,7,3
7546,12,12,0,3336.7793,12253.8965,138,20,0.782587,6,3
7547,16,16,0,4259.2743,16596.3716,144,29,1.631915,7,2
7548,14,14,0,3850.2792,14656.3962,142,23,1.260225,7,3
7549,13,13,0,4025.4081,15222.0406,154,27,0.883528,7,2
7550,16,16,0,3661.6999,13428.4996,150,33,1.884137,7,2
7551,15,15,0,3797.4010,13522.0052,170,34,3.457342,6,2
7552,15,15,0,4488.5386,16282.6928,193,38,2.037472,7,2
7553,14,14,0,4542.3113,17706.5566,156,30,1.417838,7,3
7554,10,10,0,3536.4962,13097.4812,146,22,0.720729,7,2
7555,11,11,0,3812.3636,14461.8180,145,24,0.607104,7,2
7556,15,15,0,4142.6388,15628.1940,157,30,1.011094,6,2
7557,14,14,0,5301.2492,18581.2459,270,31,2.591325,7,2
7558,11,11,0,3137.1085,11805.5427,121,22,1.102051,6,2
7559,14,14,0,4729.7086,18168.5432,171,29,1.571313,7,2
7560,16,16,0,3482.6411,11748.2056,175,24,2.214279,7,2
7561,10,10,0,3161.4907,11092.4537,149,27,0.939451,6,2
7562,13,13,0,3839.4087,13887.0435,167,28,0.733583,7,2
7563,16,16,0,3597.9920,12809.9601,160,29,1.527835,7,2
7564,15,15,0,4510.7567,17283.7833,164,32,1.521279,7,2
7565,12,12,0,4340.3067,16301.5335,171,29,0.925443,7,2
7566,16,16,0,3649.2134,13251.0668,154,29,2.320218,7,2
7567,13,13,0,3988.6379,14758.1895,164,31,0.926794,7,2
7568,10,10,0,3311.9463,12349.7314,133,25,0.664075,6,2
7569,10,10,0,3640.0693,13290.3463,155,26,0.597109,7,3
7570,14,14,0,4027.9860,14764.9301,167,24,0.550842,7,3
7571,10,10,0,3691.3698,13561.8491,155,23,0.598047,7,2
7572,10,10,0,3490.2497,12656.2484,151,21,0.619307,7,3
7573,13,13,0,3801.1962,14140.9811,152,31,0.931876,7,2
7574,15,15,0,4420.2662,16751.3309,167,36,1.228082,7,2
7575,12,12,0,3316.4666,11742.3329,152,23,0.882404,7,2
7576,15,15,0,4034.8154,14659.0769,172,29,0.736063,7,2
7577,14,14,0,3881.2193,14646.0964,148,26,0.793465,7,2
7578,12,12,0,3936.0497,15325.2485,136,29,0.784274,7,2
7579,14,14,0,3779.0652,14040.3262,151,26,1.015225,7,2
7580,12,12,0,2931.8845,10284.4226,136,22,1.892109,6,2
7581,13,13,0,3526.0890,13690.4452,121,24,2.499065,7,2
7582,11,11,0,3651.3644,13616.8219,146,23,1.213935,7,2
7583,13,13,0,3212.4609,11392.3047,145,27,2.318177,7,2
7584,15,15,0,3445.6373,12373.1864,150,25,1.482881,7,2
7585,13,13,0,3418.6896,11893.4478,163,27,0.930301,6,2
7586,12,12,0,3937.4238,14852.1191,152,29,0.954184,7,2
7587,14,14,0,4477.1119,16870.5593,173,41,1.318645,7,2
7588,10,10,0,2564.7106,8928.5528,122,20,0.888959,5,2
7589,11,11,0,3994.1174,15260.5870,148,22,1.109186,6,2
7590,11,11,0,4016.5483,15152.7415,156,29,0.771877,7,2
7591,12,12,0,3886.6721,14453.3603,156,25,0.769552,7,2
7592,16,16,0,3818.2357,13811.1786,164,29,0.947763,7,2
7593,12,12,0,2729.0253,9150.1266,140,21,0.938617,6,2
7594,14,14,0,4065.4152,14692.0761,177,28,2.185594,7,2
7595,10,10,0,3262.9785,11419.8926,155,21,0.791037,7,2
7596,13,13,0,3448.3949,12576.9747,145,23,0.947778,7,2
7597,15,15,0,4409.7869,16633.9343,170,31,1.009667,7,2
7598,12,12,0,4013.1872,15790.9359,133,22,0.559159,7,2
7599,13,13,0,4063.8039,15684.0195,145,23,0.779634,7,2
7600,11,11,0,3426.0516,12785.2579,136,19,0.510681,6,2
7601,14,14,0,3994.8185,15309.0925,144,31,2.699832,7,2
7602,10,10,0,3309.1585,12165.7925,138,21,0.652845,7,2
7603,14,14,0,4019.1000,15090.5002,155,26,2.223442,7,2
7604,12,12,0,3758.0614,13350.3069,173,24,0.837633,7,4
7605,10,10,0,3110.4669,11527.3345,127,26,0.735494,5,2
7606,12,12,0,3612.1028,13610.5140,139,28,0.740051,7,2
7607,15,15,0,3320.1416,11970.7078,142,27,1.434525,6,2
7608,13,13,0,3438.5548,12722.7742,139,25,0.921047,7,2
7609,15,15,0,3920.0671,15270.3353,133,26,2.920012,7,2
7610,16,16,0,3695.7830,14298.9150,126,24,1.401669,7,2
7611,16,16,0,4119.2472,15431.2362,159,32,5.029319,7,3
7612,13,13,0,3050.9480,10939.7402,134,20,0.944798,6,2
7613,12,12,0,3801.8202,13739.1011,166,25,0.829494,7,3
7614,13,13,0,3417.9924,12364.9622,148,27,0.955630,7,2
7615,14,14,0,3771.2598,14061.2990,149,25,1.201469,6,2
7616,15,15,0,3921.2851,15006.4256,142,25,1.421782,7,2
7617,12,12,0,4615.5302,18062.6512,159,33,0.852117,7,2
7618,14,14,0,3824.0624,12685.3118,203,31,2.159275,7,2
7619,10,10,0,3968.2287,14666.1437,165,23,0.640236,7,2
7620,11,11,0,4059.6012,15333.0060,157,28,0.582555,7,2
7621,16,16,0,4498.0110,17230.0551,163,32,1.291226,7,3
7622,12,12,0,3491.7921,12763.9607,147,21,1.801827,7,2
7623,13,13,0,3904.4531,14647.2654,154,34,0.894218,7,2
7624,13,13,0,4002.4375,15307.1877,147,25,1.127732,7,2
7625,14,14,0,3822.8402,14059.2008,157,26,2.423231,7,3
7626,12,12,0,3774.1581,14065.7907,151,24,0.559262,7,2
7627,14,14,0,3860.7868,14383.9338,153,29,0.884845,6,3
7628,14,14,0,3987.3695,14771.8473,161,30,0.846199,7,3
7629,10,10,0,3776.5116,13892.5581,159,23,0.539894,7,2
7630,13,13,0,3755.8497,13814.2487,155,29,3.146828,7,2
7631,10,10,0,3504.3302,12401.6510,164,28,0.813493,7,2
7632,12,12,0,4063.2264,15651.1320,146,26,0.832802,7,2
7633,11,11,0,3540.6747,13133.3736,143,23,1.148802,7,2
7634,15,15,0,3292.2001,11561.0007,151,24,2.050805,6,2
7635,10,10,0,3515.2887,12531.4434,160,23,1.127242,7,2
7636,10,10,0,3863.2945,14466.4727,154,25,0.985904,7,2
7637,13,13,0,3577.7679,13043.8393,151,26,1.435404,6,2
7638,15,15,0,4000.6232,15198.1162,148,29,2.942227,7,2
7639,16,16,0,3994.2964,15621.4822,132,28,3.141218,7,2
7640,10,10,0,3782.6537,13718.2687,165,22,0.628220,7,2
7641,11,11,0,3620.5849,13427.9245,147,32,0.822638,6,2
7642,14,14,0,4228.6843,15773.4215,168,32,0.941866,7,2
7643,10,10,0,3446.2472,13121.2359,129,20,1.123130,7,2
7644,14,14,0,3879.5439,14722.7193,145,34,3.859172,7,2
7645,13,13,0,3468.1153,12330.5766,157,22,0.551410,7,2
7646,11,11,0,3460.9261,12684.6303,145,21,0.555834,7,2
7647,13,13,0,3841.3300,14076.6499,161,30,1.918868,7,2
7648,16,16,0,4034.5524,15902.7619,130,31,1.409323,7,2
7649,13,13,0,3398.2754,11996.3771,156,25,1.197110,7,2
7650,13,13,0,4276.8967,16224.4837,162,30,0.982274,7,3
7651,12,12,0,4353.3472,17436.7358,136,30,1.005474,6,3
7652,11,11,0,3533.8983,13034.4915,145,19,0.508100,7,3
7653,13,13,0,3189.1831,11430.9154,139,24,1.772414,6,2
7654,13,13,0,4406.1955,16205.9773,185,38,1.436868,7,2
7655,11,11,0,3985.0103,15120.0516,152,30,0.784823,7,2
7656,16,16,0,4217.9985,15994.9923,157,35,0.767292,7,2
7657,15,15,0,3792.2750,13946.3749,156,26,0.947990,7,2
7658,16,16,0,4753.1535,18290.7673,170,32,2.053265,7,2
7659,12,12,0,3462.2405,12616.2027,147,20,0.516543,7,3
7660,13,13,0,3622.1552,13710.7759,137,31,1.531588,7,2
7661,15,15,0,3395.0131,12050.0653,152,26,0.835828,6,2
7662,16,16,0,4771.0748,18840.3741,155,33,2.093342,7,2
7663,16,16,0,4202.5545,16737.7725,130,27,3.512639,7,2
7664,14,14,0,4341.5916,16772.9578,154,33,1.318193,7,2
7665,14,14,0,2990.3077,9966.5383,155,25,2.040358,6,2
7666,10,10,0,3369.5506,12447.7528,139,24,0.741109,6,2
7667,10,10,0,2956.9001,11089.5007,115,17,0.645268,6,2
7668,15,15,0,3995.4118,14502.0588,171,29,1.122457,7,2
7669,12,12,0,3198.9470,11294.7349,147,23,0.763487,7,2
7670,11,11,0,3555.8260,12624.1299,163,26,2.100020,7,3
7671,14,14,0,3631.5585,13582.7927,141,23,0.780504,6,2
7672,15,15,0,3733.1190,12930.5948,179,29,1.605518,7,2
7673,15,15,0,4908.9882,19639.9412,152,31,0.817086,7,2
7674,11,11,0,4051.2343,15371.1716,154,25,1.648810,7,3
7675,15,15,0,4306.7006,15753.5030,181,39,1.637675,7,2
7676,15,15,0,3604.2174,12426.0872,175,28,0.669779,7,2
7677,16,16,0,4779.9696,18309.8479,174,35,3.373410,7,2
7678,12,12,0,2874.9404,10064.7018,134,22,0.950310,7,2
7679,14,14,0,4024.0311,15015.1557,158,26,1.271156,7,3
7680,11,11,0,3178.9098,11169.5489,148,23,0.711682,7,2
7681,15,15,0,4062.0026,15180.0132,160,29,2.463602,6,2
7682,10,10,0,3809.7355,14593.6777,141,23,0.678465,7,2
7683,13,13,0,3048.7093,10583.5467,145,21,1.390794,7,2
7684,15,15,0,3879.9365,14234.6827,161,35,4.640901,7,2
7685,10,10,0,3633.9672,13609.8361,144,24,0.650007,7,2
7686,10,10,0,3493.5389,13022.6945,140,20,0.832494,7,4
7687,12,12,0,3964.6041,13858.0206,190,31,0.892773,7,2
7688,11,11,0,3313.7250,12073.6250,141,22,1.457437,6,2
7689,11,11,0,3214.4278,11547.1390,142,18,0.467801,7,2
7690,16,16,0,4210.7465,15803.7326,163,34,5.016341,7,2
7691,16,16,0,3716.6012,13273.0061,165,30,2.974752,7,2
7692,11,11,0,3818.6838,15028.4191,127,22,0.564616,6,2
7693,13,13,0,4737.2979,18126.4897,175,28,3.783405,7,3
7694,16,16,0,4817.1404,19205.7020,150,37,1.904230,7,2
7695,13,13,0,3614.3032,12271.5160,183,28,1.294545,7,2
7696,13,13,0,3487.9948,12299.9742,161,31,1.093411,7,2
7697,11,11,0,3293.8103,11404.0517,160,26,1.239223,7,2
7698,11,11,0,3857.2319,14431.1593,153,29,0.791973,7,2
7699,16,16,0,4352.8970,17209.4851,139,30,2.854322,7,2
7700,15,15,0,4154.8518,14514.2591,197,35,4.395536,7,2
7701,13,13,0,4244.4024,16472.0122,149,29,1.750517,7,2
7702,15,15,0,4121.8365,16464.1825,127,31,1.849544,7,2
7703,10,10,0,3222.5929,11402.9643,149,22,0.581073,7,2
7704,14,14,0,3875.4671,14982.3356,136,28,2.292799,7,2
7705,16,16,0,3902.8966,14444.4832,157,29,1.169846,7,2
7706,16,16,0,3804.6283,13953.1417,156,25,1.169080,7,2
7707,10,10,0,3249.3778,11471.8889,151,22,0.756114,6,2
7708,15,15,0,3917.3506,14421.7529,160,30,2.548289,7,2
7709,11,11,0,3916.2580,14706.2899,154,25,0.959457,7,2
7710,15,15,0,3709.4531,13212.2656,166,25,1.393048,7,2
7711,11,11,0,3278.4996,11337.4978,160,23,0.757552,6,2
7712,16,16,0,3600.0588,13525.2939,137,28,1.382485,7,2
7713,11,11,0,3665.2213,13471.1064,153,26,0.867163,7,2
7714,15,15,0,3534.8764,13049.3819,142,25,2.914933,6,2
7715,12,12,0,3600.9407,12644.7037,175,26,0.824748,7,2
7716,12,12,0,3278.9933,11969.9665,138,21,1.614459,6,2
7717,12,12,0,3955.0653,15390.3265,137,24,1.194335,7,2
7718,11,11,0,3585.8352,12824.1761,162,24,0.635027,7,2
7719,13,13,0,4638.4691,18472.3456,147,26,1.340386,7,2
7720,13,13,0,3828.5156,14692.5781,138,26,0.889788,7,2
7721,10,10,0,3834.8333,15079.1667,129,24,0.853855,7,2
7722,14,14,0,3484.9744,12549.8718,152,27,1.035002,7,2
7723,15,15,0,4678.4274,18372.1369,156,32,0.956728,7,2
7724,15,15,0,4937.7281,19153.6404,173,37,3.200988,7,3
7725,15,15,0,3855.5158,14652.5791,142,29,3.683314,7,2
7726,15,15,0,3778.8752,14184.3761,145,29,1.390003,7,2
7727,11,11,0,3086.8005,11074.0023,137,20,0.723269,5,2
7728,15,15,0,4300.1974,14835.9868,211,32,3.760300,7,2
7729,11,11,0,3573.9712,13204.8558,147,22,0.578569,7,2
7730,10,10,0,3320.7280,11773.6402,153,24,2.100014,7,2
7731,14,14,0,4304.5566,16527.7832,156,24,0.799501,7,2
7732,12,12,0,3879.6428,14623.2139,150,27,0.834803,7,2
7733,14,14,0,3335.7997,12008.9983,145,22,1.623850,6,2
7734,12,12,0,4188.8541,16049.2705,154,33,2.175864,7,2
7735,11,11,0,3280.5511,11127.7553,167,26,1.253271,7,2
7736,13,13,0,3852.4750,14547.3749,147,27,0.676473,6,2
7737,14,14,0,3014.9545,9934.7723,160,22,0.862250,6,2
7738,15,15,0,4000.5035,14512.5174,171,27,2.267989,7,2
7739,12,12,0,3830.5526,14552.7628,145,27,1.752084,7,2
7740,16,16,0,5200.9882,20614.9412,167,40,3.066573,7,2
7741,16,16,0,3585.4699,13272.3495,143,25,1.101752,7,2
7742,15,15,0,3989.1357,15155.6785,148,32,2.363554,7,2
7743,14,14,0,3275.6457,12438.2283,120,24,0.992756,6,2
7744,14,14,0,3617.9812,13704.9058,136,25,0.904339,6,2
7745,15,15,0,3981.7647,14783.8237,160,31,1.964628,7,2
7746,10,10,0,3335.6365,12303.1823,138,22,0.607399,7,2
7747,15,15,0,4235.7520,15528.7601,176,26,0.526037,7,3
7748,15,15,0,4357.6463,15223.2315,207,36,1.897712,7,2
7749,16,16,0,4495.6113,17313.0566,160,28,0.591330,7,3
7750,11,11,0,3510.2965,12426.4825,162,28,1.006149,7,2
7751,13,13,0,3507.9295,12909.6476,144,25,0.952512,7,2
7752,10,10,0,3539.0442,12560.2209,163,27,0.906135,7,2
7753,13,13,0,3819.5328,13472.6640,177,31,1.448229,7,4
7754,12,12,0,3719.1861,14000.9303,144,25,0.983401,6,2
7755,13,13,0,4748.6972,15923.4861,269,28,0.691535,7,2
7756,10,10,0,3486.7604,13113.8020,136,22,0.780788,7,2
7757,15,15,0,4256.1764,15980.8821,165,32,1.920343,7,2
7758,11,11,0,3843.7503,14448.7514,150,25,0.749369,7,2
7759,15,15,0,3819.9285,13999.6426,159,33,1.149256,7,2
7760,13,13,0,3327.0434,11925.2168,147,24,2.916233,7,2
7761,13,13,0,3619.7920,12508.9601,176,30,2.407739,7,3
7762,15,15,0,3934.1631,14455.8154,162,32,1.881913,7,2
7763,16,16,0,4082.4635,15422.3173,154,31,1.092882,7,2
7764,12,12,0,3479.7106,13288.5531,128,22,1.593525,5,2
7765,12,12,0,2987.7669,10478.8345,139,22,2.054649,6,2
7766,12,12,0,4072.5797,14647.8983,181,28,1.342889,7,2
7767,11,11,0,4011.1816,15585.9078,141,30,1.038340,7,2
7768,14,14,0,4136.7623,15408.8115,166,28,1.471194,6,2
7769,14,14,0,4026.4038,14837.0190,166,33,1.313640,7,2
7770,16,16,0,4979.2779,19756.3895,159,38,1.903182,7,2
7771,16,16,0,3048.2478,10671.2391,141,25,2.091155,7,2
7772,13,13,0,3893.5033,13287.5166,196,31,3.377807,7,2
7773,12,12,0,3621.9304,13309.6521,151,24,1.207163,7,2
7774,10,10,0,3563.8460,13169.2301,147,24,0.939942,7,2
7775,14,14,0,4006.5750,15007.8751,157,29,2.046694,7,2
7776,11,11,0,2892.9872,9734.9361,149,18,0.701611,6,2
7777,13,13,0,3680.4823,13477.4115,154,27,0.951347,7,2
7778,15,15,0,3303.3699,12041.8493,137,23,0.935508,6,2
7779,11,11,0,3444.1471,12910.7354,135,22,0.962096,7,2
7780,14,14,0,3752.2303,12481.1517,199,33,1.352075,7,2
7781,10,10,0,2721.3441,8981.7203,146,18,0.609151,6,2
7782,11,11,0,3696.7719,13908.8594,144,27,1.121402,7,2
7783,16,16,0,4264.1108,15535.5538,180,34,1.162367,7,2
7784,14,14,0,3655.3007,13411.5035,151,28,2.123541,6,2
7785,13,13,0,4660.5565,18152.7824,162,29,0.837502,7,2
7786,16,16,0,4018.2411,15711.2057,134,31,2.305509,7,2
7787,11,11,0,3341.8951,12694.4754,126,27,1.186499,6,2
7788,10,10,0,3088.2907,11446.4533,125,17,1.315192,6,3
7789,13,13,0,4173.6130,16113.0651,148,33,0.835370,7,2
7790,12,12,0,3862.1360,14040.6802,166,25,1.248338,7,3
7791,14,14,0,3413.2571,12146.2854,153,27,2.164065,6,2
7792,14,14,0,3688.1643,13520.8213,153,28,2.302703,7,2
7793,16,16,0,3999.3337,14891.6687,157,28,0.842784,7,2
7794,12,12,0,3528.1301,12760.6505,153,23,0.538387,7,2
7795,10,10,0,4174.0581,15810.2905,162,22,0.530239,7,4
7796,15,15,0,3989.3850,15676.9251,131,35,2.710260,7,2
7797,16,16,0,4011.9196,15074.5980,154,30,2.050034,7,2
7798,16,16,0,3853.3188,14076.5942,161,32,4.278574,7,2
7799,12,12,0,3650.2200,13281.1002,156,24,0.615835,7,3
7800,12,12,0,3557.4439,13052.2193,148,24,0.640331,7,2
7801,11,11,0,3739.0840,14155.4201,143,21,0.519766,7,3
7802,12,12,0,3444.8464,12369.2319,152,28,0.739376,7,2
7803,10,10,0,3626.1433,13370.7166,150,22,0.572752,7,2
7804,13,13,0,4102.8045,15279.0227,164,33,3.093074,7,2
7805,12,12,0,3372.3457,11591.7287,166,27,0.668181,7,2
7806,16,16,0,3525.1495,13160.7474,137,27,1.223767,7,2
7807,13,13,0,3707.1414,13690.7072,151,26,1.580281,7,2
7808,15,15,0,4227.7968,16483.9840,143,31,2.178148,7,2
7809,14,14,0,4248.5204,15872.6018,168,35,3.197727,7,2
7810,15,15,0,4271.2906,16416.4529,153,36,2.969785,6,2
7811,16,16,0,3930.3822,13806.9109,183,30,1.883152,7,2
7812,11,11,0,3326.3507,11701.7533,156,25,0.784225,7,2
7813,15,15,0,3880.0141,14205.0704,161,30,2.111791,7,2
7814,14,14,0,3377.3864,11881.9318,156,24,0.646243,6,2
7815,14,14,0,4292.9923,16189.9613,165,35,3.060722,7,2
7816,12,12,0,4167.5347,16082.6733,149,25,1.975098,7,2
7817,11,11,0,3522.2871,12876.4353,149,24,0.861072,7,3
7818,10,10,0,3146.4041,11987.0207,117,21,0.579576,6,2
7819,11,11,0,4500.7877,17773.9387,149,23,0.714990,7,4
7820,15,15,0,4280.6044,16828.0219,141,29,2.190366,7,2
7821,12,12,0,3488.0525,12720.2626,148,27,1.611764,7,2
7822,16,16,0,4429.4093,16137.0466,188,31,1.202997,7,2
7823,11,11,0,3514.1187,13045.5935,143,23,0.606297,7,2
7824,10,10,0,3669.1963,13965.9813,138,21,0.573328,7,2
7825,13,13,0,3715.7222,14198.6108,136,26,2.220217,7,2
7826,12,12,0,3485.5024,12517.5122,154,26,1.597529,7,2
7827,12,12,0,3436.2503,12511.2516,146,27,1.090809,6,2
7828,11,11,0,3558.0727,12885.3634,155,26,0.776482,6,2
7829,10,10,0,3262.9794,10774.8968,177,24,0.614096,7,2
7830,10,10,0,3509.5799,13112.8994,140,25,0.680332,7,2
7831,14,14,0,3957.0675,14950.3377,150,28,2.636530,7,2
7832,10,10,0,3268.5622,12297.8110,127,20,0.556113,6,2
7833,12,12,0,4122.1479,16200.7396,138,25,0.712115,7,2
7834,16,16,0,4137.6525,15843.2625,149,27,2.623152,7,2
7835,10,10,0,3305.9890,11699.9449,153,21,0.698045,7,3
7836,13,13,0,3502.8494,12154.2470,169,24,0.679369,7,2
7837,13,13,0,3546.3586,12861.7931,152,24,0.965268,7,2
7838,12,12,0,3421.4285,12207.1426,154,23,1.733875,7,3
7839,14,14,0,3818.5211,14932.6055,128,25,2.028334,7,2
7840,10,10,0,2690.2460,9316.2299,130,19,0.985890,6,2
7841,13,13,0,3665.3928,13371.9641,155,28,0.985837,7,2
7842,14,14,0,4277.4104,16312.0519,158,28,2.402214,7,3
7843,12,12,0,3214.5366,10877.6830,164,25,1.173822,7,2
7844,13,13,0,4338.3666,16736.8331,155,31,1.006733,7,3
7845,15,15,0,3835.7633,13653.8163,172,32,2.262963,7,2
7846,10,10,0,3122.7018,11903.5090,116,21,1.186445,6,2
7847,15,15,0,5498.4971,19472.4854,275,28,0.999681,7,2
7848,13,13,0,3887.6006,14488.0031,154,26,0.710393,6,2
7849,13,13,0,4048.5679,14827.8393,170,29,1.655703,7,2
7850,10,10,0,3307.4450,12272.2248,135,24,0.934783,7,2
7851,14,14,0,4714.2891,18406.4455,161,35,2.493358,7,2
7852,15,15,0,3349.0354,11440.1768,164,28,1.670203,7,2
7853,13,13,0,3999.3262,15071.6309,154,33,2.024431,7,3
7854,11,11,0,3667.4058,14082.0291,133,22,0.698986,7,2
7855,15,15,0,3739.7235,13263.6177,169,22,1.940062,7,2
7856,15,15,0,3531.4048,12342.0239,165,28,2.735625,7,2
7857,14,14,0,3860.2946,14316.4730,155,28,1.017602,6,2
7858,12,12,0,2880.0991,10285.4953,128,23,1.114765,5,2
7859,15,15,0,4307.8396,15824.1980,179,38,3.952355,7,2
7860,16,16,0,5132.9217,17039.6086,294,30,1.167634,7,2
7861,11,11,0,3175.6849,11153.4247,149,22,0.443429,7,3
7862,16,16,0,4255.6526,16443.2629,149,30,2.365243,7,2
7863,14,14,0,4671.3147,18786.5733,142,27,0.797464,7,2
7864,16,16,0,4123.9703,15984.8514,142,30,3.372730,7,3
7865,15,15,0,4864.4411,18327.2056,188,37,1.270287,7,2
7866,12,12,0,3540.5262,13197.6309,141,24,1.255369,7,2
